广东省各级人民检察院2025年考试录用公务员职位表,,,,,,,,,,,,,,,
招考单位,单位代码,招考职位,职位代码,职位简介,职位类型,录用人数,学历,学位,"研究生专业
名称及代码","本科专业
名称及代码","大专专业
名称及代码",是否要求2年以上基层工作经历,是否限应届毕业生报考,其他要求,考区
和平县人民检察院,4070006,机关五级检察官助理,40700062551002 ,从事协助主办检察官相关工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,2025届高校毕业生,男性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,河源
和平县人民检察院,4070006,机关五级检察官助理,40700062551003 ,从事协助主办检察官相关工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,否,通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,河源
和平县人民检察院,4070006,机关一级科员,40700062552001 ,从事检察综合行政工作,检察院司法行政职位,1,本科,学士,,"中国语言文学类(B0501),新闻传播学类(B0503)",,否,否,,河源
和平县人民检察院,4070006,机关一级警员,40700062553001 ,从事检察警务工作,检察院司法警察职位,1,本科,学士,,公安学类(B0306),,否,否,,河源
河源市连平县人民检察院,4070007,机关五级检察官助理,40700072551001 ,从事协助主办检察官相关工作,检察院检察官助理职位,1,本科,学士,,06法律类,,否,否,女性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,河源
河源市连平县人民检察院,4070007,机关五级检察官助理,40700072551002 ,从事协助主办检察官相关工作,检察院检察官助理职位,1,本科,学士,,06法律类,,否,否,男性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,河源
兴宁市人民检察院,4080003,检察业务部门五级检察官助理,40800032551001 ,从事协助检察官办案工作,检察院检察官助理职位,1,本科以上,学士以上,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106)","法学(B030101),社区矫正(B030107)",,否,2025届高校毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
兴宁市人民检察院,4080003,检察业务部门五级检察官助理,40800032551002 ,从事协助检察官办案工作,检察院检察官助理职位,1,本科以上,学士以上,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106)","法学(B030101),社区矫正(B030107)",,否,2025届高校毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
蕉岭县人民检察院,4080006,检察业务部门五级检察官助理,40800062551001 ,从事协助检察官办案工作,检察院检察官助理职位,2,本科以上,学士以上,06法律类,06法律类,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
蕉岭县人民检察院,4080006,检察业务部门五级检察官助理,40800062551002 ,从事协助检察官办案工作,检察院检察官助理职位,2,本科以上,学士以上,06法律类,06法律类,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
大埔县人民检察院,4080007,办公室（司法警察大队）二级警长以下,40800072553001 ,从事司法警察工作,检察院司法警察职位,1,本科以上,学士以上,"法学(A0301),公安学(A0306)","法学类(B0301),公安学类(B0306)",,否,否,男性,梅州
丰顺县人民检察院,4080008,检察业务部门五级检察官助理,40800082551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科,学士,,"法学(B030101),知识产权(B030102)",,否,应届毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
五华县人民检察院,4080009,司法行政部门一级科员,40800092552001 ,从事司法行政工作,检察院司法行政职位,1,本科以上,学士以上,计算机科学与技术(A0812),"计算机科学与技术(B080901),软件工程(B080902),网络工程(B080903),数据科学与大数据技术(B080910)",,否,否,,梅州
惠州市人民检察院,4090001,司法行政部门二级主任科员以下,40900012552001 ,从事检察系统综合管理工作,检察院司法行政职位,1,研究生,硕士以上,"金融学（含∶保险学）(A020204),审计硕士（专业硕士）(A020218),会计学(A120201),会计硕士（专业硕士）(A120206)",,,否,应届毕业生,男性,惠州
惠州市人民检察院,4090001,司法行政部门二级主任科员以下,40900012552002 ,从事检察系统综合管理工作,检察院司法行政职位,1,研究生,硕士以上,"金融学（含∶保险学）(A020204),审计硕士（专业硕士）(A020218),会计学(A120201),会计硕士（专业硕士）(A120206)",,,否,应届毕业生,女性,惠州
惠城区人民检察院,4090002,检察业务部门五级检察官助理,40900022551001 ,从事检察业务相关工作,检察院检察官助理职位,1,本科,学士,,06法律类,,否,2025届高校毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠城区人民检察院,4090002,检察业务部门五级检察官助理,40900022551002 ,从事检察业务相关工作,检察院检察官助理职位,1,本科,学士,,06法律类,,否,2025届高校毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠城区人民检察院,4090002,检察业务部门五级检察官助理,40900022551003 ,从事检察业务相关工作,检察院检察官助理职位,1,本科,学士,,06法律类,,否,2025届高校毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠州市惠阳区人民检察院,4090003,内设机构五级检察官助理,40900032551001 ,从事检察官助理工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠州市惠阳区人民检察院,4090003,内设机构五级检察官助理,40900032551002 ,从事检察官助理工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠东县人民检察院,4090004,内设机构五级检察官助理,40900042551001 ,从事检察业务相关工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠东县人民检察院,4090004,内设机构五级检察官助理,40900042551002 ,从事检察业务相关工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
博罗县人民检察院,4090005,内设机构五级检察官助理,40900052551001 ,从事检察官助理工作,检察院检察官助理职位,2,本科,学士,,"法学(B030101),知识产权(B030102),监狱学(B030103),信用风险管理与法律防控(B030104),司法警察学(B030106),社区矫正(B030107),纪检监察(B030108)",,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
博罗县人民检察院,4090005,内设机构五级检察官助理,40900052551002 ,从事检察官助理工作,检察院检察官助理职位,2,本科,学士,,"法学(B030101),知识产权(B030102),监狱学(B030103),信用风险管理与法律防控(B030104),司法警察学(B030106),社区矫正(B030107),纪检监察(B030108)",,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
博罗县人民检察院,4090005,内设机构一级科员,40900052552001 ,从事党务、组织、人事等司法行政工作,检察院司法行政职位,1,本科,学士,,"法学类(B0301),新闻学(B050301)",,否,应届毕业生,中共党员,惠州
龙门县人民检察院,4090006,内设机构四级检察官助理以下,40900062551001 ,从事检察业务相关工作,检察院检察官助理职位,1,本科以上,学士、硕士,06法律类,06法律类,,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
龙门县人民检察院,4090006,内设机构四级检察官助理以下,40900062551002 ,从事检察业务相关工作,检察院检察官助理职位,1,本科以上,学士、硕士,06法律类,06法律类,,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
龙门县人民检察院,4090006,内设机构一级科员,40900062552001 ,从事财务相关工作,检察院司法行政职位,1,本科,学士,,"会计学(B120203),财务管理(B120204),审计学(B120207)",,否,应届毕业生,,惠州
惠州大亚湾经济技术开发区人民检察院,4090007,内设机构五级检察官助理,40900072551001 ,从事检察业务相关工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,2025届高校毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠州大亚湾经济技术开发区人民检察院,4090007,内设机构五级检察官助理,40900072551002 ,从事检察业务相关工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,2025届高校毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠州大亚湾经济技术开发区人民检察院,4090007,内设机构一级科员,40900072552001 ,从事党务、组织人事工作,检察院司法行政职位,1,本科,学士,,马克思主义理论类(B0305),,否,2025届高校毕业生,中共党员,惠州
汕尾市人民检察院,4100001,检察业务岗五级检察官助理,41000012551001 ,从事检察业务工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
汕尾市人民检察院,4100001,检察业务岗五级检察官助理,41000012551002 ,从事检察业务工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
汕尾市人民检察院,4100001,检察业务岗五级检察官助理,41000012551003 ,从事检察业务工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
汕尾市人民检察院,4100001,检察业务岗五级检察官助理,41000012551004 ,从事检察业务工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
海丰县人民检察院,4100003,检察业务岗五级检察官助理,41000032551001 ,从事审查案件材料、草拟法律文书等检察辅助事务工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
海丰县人民检察院,4100003,检察业务岗五级检察官助理,41000032551002 ,从事审查案件材料、草拟法律文书等检察辅助事务工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
海丰县人民检察院,4100003,检察业务岗五级检察官助理,41000032551003 ,从事审查案件材料、草拟法律文书等检察辅助事务工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
海丰县人民检察院,4100003,检察业务岗五级检察官助理,41000032551004 ,从事审查案件材料、草拟法律文书等检察辅助事务工作,检察院检察官助理职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
陆丰市人民检察院,4100004,政治部一级科员,41000042552001 ,从事检察综合行政工作,检察院司法行政职位,2,本科,学士,,"中国语言文学类(B0501),公共管理类(B1204)",,否,否,,汕尾
陆丰市人民检察院,4100004,办公室（司法警察大队）一级警员,41000042553001 ,从事办案保障工作,检察院司法警察职位,2,本科,学士,,"法学(B030101),体育学类(B0402)",,否,2025届高校毕业生,男性,汕尾
陆河县人民检察院,4100005,检察业务岗五级检察官助理,41000052551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科,学士,,06法律类,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
陆河县人民检察院,4100005,检察业务岗五级检察官助理,41000052551002 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科,学士,,06法律类,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
东莞市人民检察院,4110001,机关五级检察官助理,41100012551001 ,从事检察辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市人民检察院,4110001,机关五级检察官助理,41100012551002 ,从事检察辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市人民检察院,4110001,机关四级主任科员,41100012552001 ,从事司法行政工作,检察院司法行政职位,1,研究生,硕士以上,法学(A0301),,,否,2025届高校毕业生,,东莞
东莞市第一市区人民检察院,4110002,机关五级检察官助理,41100022551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士以上,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107)",法学(B030101),,否,应届毕业生,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第一市区人民检察院,4110002,机关一级警员,41100022553001 ,从事司法警察工作,检察院司法警察职位,1,本科以上,学士以上,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107)",法学(B030101),,否,否,男性,东莞
东莞市第二市区人民检察院,4110003,机关五级检察官助理,41100032551001 ,从事检察辅助工作,检察院检察官助理职位,1,本科以上,学士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),法律（法学）(A030112)","法学(B030101),知识产权(B030102),社区矫正(B030107)",,否,2025届高校毕业生,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第三市区人民检察院,4110004,机关五级检察官助理,41100042551001 ,从事检察辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第三市区人民检察院,4110004,机关五级检察官助理,41100042551002 ,从事检察辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
中山市人民检察院,4120001,检察业务部门五级检察官助理,41200012551001 ,从事协助检察官办理案件工作,检察院检察官助理职位,1,研究生,硕士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107)",,,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",中山
中山市人民检察院,4120001,检察业务部门五级检察官助理,41200012551002 ,从事协助检察官办理案件工作,检察院检察官助理职位,1,研究生,硕士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107)",,,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",中山
中山市人民检察院,4120001,检察业务部门五级检察官助理,41200012551003 ,从事协助检察官办理案件工作,检察院检察官助理职位,1,研究生,硕士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107)",,,否,应届毕业生,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",中山
中山市第一市区人民检察院,4120002,检察业务部门五级检察官助理,41200022551001 ,从事协助检察官办理案件工作,检察院检察官助理职位,1,本科以上,学士以上,"刑法学(A030104),诉讼法学(A030106),经济法学(A030107),法律（法学）(A030112)",法学(B030101),,否,应届毕业生,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市第一市区人民检察院,4120002,检察业务部门五级检察官助理,41200022551002 ,从事协助检察官办理案件工作,检察院检察官助理职位,1,本科以上,学士以上,"刑法学(A030104),诉讼法学(A030106),经济法学(A030107),法律（法学）(A030112)",法学(B030101),,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市第二市区人民检察院,4120003,检察业务部门五级检察官助理,41200032551001 ,从事协助检察官审查案件等工作,检察院检察官助理职位,1,本科以上,学士以上,"刑法学(A030104),诉讼法学(A030106),法律（法学）(A030112)",法学(B030101),,否,应届毕业生,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市第二市区人民检察院,4120003,检察业务部门五级检察官助理,41200032551002 ,从事协助检察官审查案件等工作,检察院检察官助理职位,1,本科以上,学士以上,"刑法学(A030104),诉讼法学(A030106),法律（法学）(A030112)",法学(B030101),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市第二市区人民检察院,4120003,检察业务部门五级检察官助理,41200032551003 ,从事协助检察官审查案件等工作,检察院检察官助理职位,1,本科以上,学士以上,"刑法学(A030104),诉讼法学(A030106),法律（法学）(A030112)",法学(B030101),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
江门市蓬江区人民检察院,4130002,二级检察官助理以下,41300022551001 ,从事检察辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,2025届高校毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,江门
江门市蓬江区人民检察院,4130002,二级检察官助理以下,41300022551002 ,从事检察辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,江门
江门市蓬江区人民检察院,4130002,二级检察官助理以下,41300022551003 ,从事检察辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,江门
江门市蓬江区人民检察院,4130002,二级主任科员以下,41300022552001 ,从事检察技术工作,检察院司法行政职位,1,本科以上,学士以上,计算机科学与技术(A0812),计算机类(B0809),,否,否,,江门
江门市新会区人民检察院,4130004,四级主任科员以下,41300042552001 ,从事人事管理、党建等相关工作,检察院司法行政职位,1,本科以上,学士以上,"法律（非法学）(A030111),法律（法学）(A030112),企业管理（含：财务管理、市场营销、人力资源管理）(A120202)","法学(B030101),人力资源管理(B120206)",,否,否,,江门
台山市人民检察院,4130005,四级检察官助理以下,41300052551001 ,从事检察辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",江门
开平市人民检察院,4130006,四级检察官助理以下,41300062551001 ,从事检察辅助工作,检察院检察官助理职位,2,本科以上,学士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),法律（非法学）(A030111)",法学(B030101),,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,江门
开平市人民检察院,4130006,四级检察官助理以下,41300062551002 ,从事检察辅助工作,检察院检察官助理职位,2,本科以上,学士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),法律（非法学）(A030111)",法学(B030101),,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,江门
开平市人民检察院,4130006,四级主任科员以下,41300062552001 ,从事财务工作,检察院司法行政职位,1,本科以上,学士以上,"会计学(A120201),会计硕士（专业硕士）(A120206)",会计学(B120203),,否,应届毕业生,,江门
恩平市人民检察院,4130007,四级检察官助理以下,41300072551001 ,从事检察辅助工作,检察院检察官助理职位,1,研究生,硕士以上,法学(A0301),,,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",江门
恩平市人民检察院,4130007,四级检察官助理以下,41300072551002 ,从事检察辅助工作,检察院检察官助理职位,1,研究生,硕士以上,法学(A0301),,,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",江门
恩平市人民检察院,4130007,四级检察官助理以下,41300072551003 ,从事检察辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",江门
恩平市人民检察院,4130007,四级检察官助理以下,41300072551004 ,从事检察辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",江门
江城区人民检察院,4140002,检察业务岗五级检察官助理,41400022551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳东区人民检察院,4140003,第一检察部五级检察官助理,41400032551001 ,从事刑事检察工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳东区人民检察院,4140003,第一检察部五级检察官助理,41400032551002 ,从事刑事检察工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳春市人民检察院,4140004,第一检察部五级检察官助理,41400042551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳春市人民检察院,4140004,第一检察部五级检察官助理,41400042551002 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳春市人民检察院,4140004,第四检察部五级检察官助理,41400042551003 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳春市人民检察院,4140004,第四检察部五级检察官助理,41400042551004 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳西县人民检察院,4140005,检察业务岗五级检察官助理,41400052551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,法学(A0301),,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳西县人民检察院,4140005,检察业务岗五级检察官助理,41400052551002 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,法学(A0301),,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳西县人民检察院,4140005,办公室（司法警察大队）一级警员,41400052553001 ,从事办案保障等工作,检察院司法警察职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性,阳江
湛江市人民检察院,4150001,第一检察部五级检察官助理,41500012551001 ,从事刑事检察业务等工作,检察院检察官助理职位,1,研究生,硕士以上,06法律类,,,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",湛江
湛江市人民检察院,4150001,第一检察部五级检察官助理,41500012551002 ,从事刑事检察业务等工作,检察院检察官助理职位,1,研究生,硕士以上,06法律类,,,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",湛江
湛江经济技术开发区人民检察院,4150002,第一检察部四级检察官助理以下,41500022551001 ,从事司法辅助等工作,检察院检察官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
湛江经济技术开发区人民检察院,4150002,第一检察部四级检察官助理以下,41500022551002 ,从事司法辅助等工作,检察院检察官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
湛江市麻章区人民检察院,4150006,第一检察部五级检察官助理,41500062551001 ,从事检察业务辅助工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
湛江市麻章区人民检察院,4150006,第一检察部五级检察官助理,41500062551002 ,从事检察业务辅助工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
湛江市麻章区人民检察院,4150006,第二检察部四级检察官助理,41500062551003 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107)",,,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",湛江
湛江市麻章区人民检察院,4150006,办公室一级科员,41500062552001 ,从事财务会计等相关工作,检察院司法行政职位,1,本科,学士,,"财政学(B020201),会计学(B120203),财务管理(B120204),审计学(B120207)",,否,否,,湛江
雷州市人民检察院,4150007,第一检察部四级检察官助理以下,41500072551001 ,从事司法辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
雷州市人民检察院,4150007,第一检察部四级检察官助理以下,41500072551002 ,从事司法辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
雷州市人民检察院,4150007,第四检察部四级检察官助理以下,41500072551003 ,从事司法辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
雷州市人民检察院,4150007,第四检察部四级检察官助理以下,41500072551004 ,从事司法辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
雷州市人民检察院,4150007,办公室四级主任科员以下,41500072552001 ,从事档案管理工作,检察院司法行政职位,1,本科以上,学士以上,图书情报与档案管理(A1205),图书情报与档案管理类(B1205),,否,否,,湛江
廉江市人民检察院,4150008,第一检察部五级检察官助理,41500082551001 ,从事检察业务辅助工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
廉江市人民检察院,4150008,第一检察部五级检察官助理,41500082551002 ,从事检察业务辅助工作,检察院检察官助理职位,2,本科,学士,,法学类(B0301),,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
廉江市人民检察院,4150008,第二检察部四级检察官助理,41500082551003 ,从事检察业务辅助工作,检察院检察官助理职位,1,研究生,硕士,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107)",,,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",湛江
吴川市人民检察院,4150009,第一检察部五级检察官助理,41500092551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
吴川市人民检察院,4150009,第一检察部五级检察官助理,41500092551002 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
遂溪县人民检察院,4150010,第一检察部五级检察官助理,41500102551001 ,从事检察业务辅助工作,检察院检察官助理职位,1,本科,学士,,06法律类,,否,应届毕业生,男性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,湛江
