附件1,,,,,,,,,,,,,,,
广东省县级以上机关2025年考试录用公务员职位表（不含公安、法检、监狱、戒毒系统）,,,,,,,,,,,,,,,
招考单位,单位代码,招考职位,职位代码,职位简介,职位类型,录用人数,学历,学位,"研究生专业
名称及代码","本科专业
名称及代码","大专专业
名称及代码",是否要求2年以上基层工作经历,是否限应届毕业生报考,其他要求,考区
封开县教育局,1170523,人事股二级主任科员以下,11705232557002 ,从事教育系统组织人事工作,综合管理类职位,1,本科以上,学士以上,"中国语言文学(A0501),数学(A0701),统计学(A0714),计算机科学与技术(A0812)","中国语言文学类(B0501),数学类(B0701),统计学类(B0711),计算机类(B0809)",,否,否,中共党员,肇庆
封开县民政局,1170524,办公室二级主任科员以下,11705242557001 ,从事财会、出纳、综合秘书工作,综合管理类职位,1,本科以上,学士以上,"审计硕士（专业硕士）(A020218),中国语言文学(A0501),会计学(A120201),企业管理（含：财务管理、市场营销、人力资源管理）(A120202),技术经济及管理(A120204),会计硕士（专业硕士）(A120206)","汉语言文学(B050101),秘书学(B050107),会计学(B120203),财务管理(B120204),审计学(B120207),财务会计教育(B120213)",,否,否,,肇庆
封开县自然资源局,1170526,金装自然资源所二级主任科员以下,11705262557001 ,从事自然资源管理等相关工作,综合管理类职位,1,本科以上,学士以上,"地理学(A0705),建筑学(A0813),测绘科学与技术(A0816),地质资源与地质工程(A0818),城乡规划学(A0833)","地理科学类(B0705),建筑类(B0810),测绘类(B0813),地质类(B0815)",,否,否,,肇庆
封开县自然资源局,1170526,白垢自然资源所二级主任科员以下,11705262557002 ,从事自然资源管理等相关工作,综合管理类职位,1,本科以上,学士以上,"地理学(A0705),城市规划与设计(含∶风景园林规划与设计)(A081303),大地测量学与测量工程(A081601),城乡规划学(A0833),土地资源管理(A120405)","自然地理与资源环境(B070502),人文地理与城乡规划(B070503),地理信息科学(B070504),城乡规划(B081002),测绘工程(B081301),土地资源管理(B120404),自然资源登记与管理(B120417)",,否,否,,肇庆
封开县自然资源局,1170526,莲都自然资源所二级主任科员以下,11705262557003 ,从事自然资源管理等相关工作,综合管理类职位,1,本科以上,学士以上,"地理学(A0705),城市规划与设计(含∶风景园林规划与设计)(A081303),大地测量学与测量工程(A081601),城乡规划学(A0833),土地资源管理(A120405)","自然地理与资源环境(B070502),人文地理与城乡规划(B070503),地理信息科学(B070504),城乡规划(B081002),测绘工程(B081301),土地资源管理(B120404),自然资源登记与管理(B120417)",,否,应届毕业生,,肇庆
封开县住房和城乡建设局,1170527,建筑管理股二级主任科员以下,11705272557001 ,从事建筑市场监督管理工作,综合管理类职位,1,本科以上,学士以上,"建筑学(A0813),土木工程(A0814)","建筑类(B0810),土木类(B0811)",,否,否,,肇庆
封开县住房和城乡建设局,1170527,供排水股二级主任科员以下,11705272557002 ,从事城市供水行业管理工作,综合管理类职位,1,本科以上,学士以上,土木工程(A0814),"给排水科学与工程(B081103),城市地下空间工程(B081105),土木、水利与海洋工程(B081109),城市水系统工程(B081111)",,否,应届毕业生,,肇庆
封开县交通运输局,1170528,规划基建股二级主任科员以下,11705282557001 ,从事交通基础设施规划、编制、统计等工作,综合管理类职位,1,本科以上,学士以上,"岩土工程(A081401),结构工程(A081402),桥梁与隧道工程(A081406)","土木工程(B081101),道路桥梁与渡河工程(B081106),土木、水利与交通工程(B081110)",,否,否,,肇庆
封开县交通运输局,1170528,执法二股（执法二大队）二级主办以下,11705282558001 ,从事交通运输领域执法工作,行政执法类职位,1,本科以上,学士以上,"法学(A0301),交通运输工程(A0823)","法学类(B0301),交通运输类(B0819)",,否,应届毕业生,,肇庆
封开县交通运输局,1170528,执法三股（执法三大队）二级主办以下,11705282558002 ,从事交通运输领域执法工作,行政执法类职位,1,本科以上,学士以上,"法学(A0301),公安学(A0306)","法学类(B0301),公安学类(B0306)",,否,否,,肇庆
封开县农业农村局,1170529,乡村建设促进股二级主任科员以下,11705292557001 ,从事乡村建设工作,综合管理类职位,1,本科以上,学士以上,"环境科学与工程(A0830),农业管理(A0908)","环境科学与工程类(B0826),农业经济管理类(B1203)",,否,应届毕业生,,肇庆
封开县农业农村局,1170529,渔业发展股二级主任科员以下,11705292557002 ,从事渔业产业管理、水生动植物疫病防治等工作,综合管理类职位,1,本科以上,学士以上,"水产(A0913),农林经济管理(A1203)","水产类(B0906),农业经济管理类(B1203)",,否,应届毕业生,,肇庆
封开县农业农村局,1170529,农田建设管理股二级主任科员以下,11705292557003 ,从事农业开发、农田整治、农田水利建设等工作,综合管理类职位,1,本科以上,学士以上,"水利工程(A0815),农业工程(A0828)","水利类(B0812),农业工程类(B0824)",,否,否,,肇庆
封开县农业农村局,1170529,农业机械化管理股二级主任科员以下,11705292557004 ,从事农机技术推广应用、农机生产监管等工作,综合管理类职位,1,本科以上,学士以上,"农业工程(A0828),作物学(A0901)","农业工程类(B0824),植物生产类(B0901)",,否,否,,肇庆
封开县农业农村局,1170529,行政审批与政策法规股二级主任科员以下,11705292557005 ,从事农业农村领域行政审批工作,综合管理类职位,1,本科以上,学士以上,"法学(A0301),食品科学与工程(A0832)","法学类(B0301),食品科学与工程类(B0828)",,否,否,,肇庆
封开县水利局,1170530,水库移民股二级主任科员以下,11705302557001 ,从事水利工程建设、水库移民安置管理等工作,综合管理类职位,1,本科以上,学士以上,"土木工程(A0814),水利工程(A0815),地质资源与地质工程(A0818),农业工程(A0828)","土木类(B0811),水利类(B0812),地质类(B0815),农业工程类(B0824)",,否,否,,肇庆
封开县卫生健康局,1170532,基层卫生健康股二级主任科员以下,11705322557001 ,从事卫生服务体系建设、乡村医生管理等工作,综合管理类职位,1,本科以上,学士以上,"临床医学(A1002),公共卫生与预防医学(A1004),中西医结合(A1006)","临床医学(B100301),预防医学(B100701),中西医结合类(B1009)",,否,应届毕业生,,肇庆
封开县卫生健康局,1170532,家庭发展与妇幼健康股二级主任科员以下,11705322557002 ,从事人口与家庭发展、妇幼卫生服务等工作,综合管理类职位,1,本科以上,学士以上,"临床医学(A1002),公共卫生与预防医学(A1004),中西医结合(A1006)","临床医学类(B1003),公共卫生与预防医学类(B1007),中西医结合类(B1009)",,否,否,,肇庆
封开县卫生健康局,1170532,行政审批股二级主任科员以下,11705322557003 ,从事卫生健康领域审批、卫生应急体系建设等工作,综合管理类职位,1,本科以上,学士以上,"临床医学(A1002),公共卫生与预防医学(A1004),中西医结合(A1006)","临床医学类(B1003),公共卫生与预防医学类(B1007),中西医结合类(B1009)",,否,否,,肇庆
封开县林业局,1170535,科技与产业发展股二级主任科员以下,11705352557001 ,从事林业产业发展规划工作,综合管理类职位,1,本科以上,学士以上,"法学(A0301),建筑学(A0813),林学(A0912)","法学类(B0301),建筑类(B0810),林学类(B0905)",,否,否,,肇庆
封开县林业局,1170535,森林资源管理股二级主任科员以下,11705352557002 ,从事森林资源管理相关工作,综合管理类职位,1,本科以上,学士以上,"法学(A0301),林学(A0912)","法学类(B0301),林学类(B0905)",,否,2025届高校毕业生,,肇庆
封开县司法局,1170536,金装司法所1名、大玉口司法所1名二级主任科员以下,11705362557001 ,从事法律事务工作,综合管理类职位,2,本科以上,学士以上,"法学(A0301),心理学(A0402),中国语言文学(A0501)","法学类(B0301),中国语言文学类(B0501),心理学类(B0712)",,否,应届毕业生,,肇庆
封开县司法局,1170536,南丰司法所二级主任科员以下,11705362557002 ,从事法律事务工作,综合管理类职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试,肇庆
封开县社会保险基金管理局,1170545,办公室二级主任科员以下,11705452557001 ,从事办公室综合业务、文秘等工作,综合管理类职位,1,本科以上,学士以上,"法学(A0301),中国语言文学(A0501),新闻传播学(A0503)","法学类(B0301),中国语言文学类(B0501),新闻传播学类(B0503)",,否,否,,肇庆
封开县市场监督管理局,1170546,南丰市场监督管理所二级主办以下,11705462558001 ,从事市场监管综合执法工作,行政执法类职位,1,本科以上,学士以上,不限,不限,,否,否,,肇庆
封开县市场监督管理局,1170546,南丰市场监督管理所二级主办以下,11705462558002 ,从事食品安全、产品质量、特种设备安全监管等工作,行政执法类职位,1,本科以上,学士以上,"生物学(A0710),材料科学与工程(A0805),电气工程(A0808),食品科学与工程(A0832),生物工程(A0836)","生物科学类(B0710),材料类(B0804),电气类(B0806),食品科学与工程类(B0828),生物工程类(B0829)",,否,2025届高校毕业生,,肇庆
封开县市场监督管理局,1170546,渔涝市场监督管理所二级主办以下,11705462558003 ,从事产品质量、标准计量、特种设备安全监管等工作,行政执法类职位,2,本科以上,学士以上,"机械工程(A0802),仪器科学与技术(A0804),材料科学与工程(A0805),电气工程(A0808)","机械类(B0802),仪器类(B0803),材料类(B0804),电气类(B0806)",,否,2025届高校毕业生,,肇庆
封开县市场监督管理局,1170546,杏花市场监督管理所二级主办以下,11705462558004 ,从事食品、药品等安全监管工作,行政执法类职位,1,本科以上,学士以上,"食品科学与工程(A0832),生物工程(A0836),药学(A1007),中药学(A1008)","食品科学与工程类(B0828),生物工程类(B0829),药学类(B1010),中药学类(B1011)",,否,应届毕业生,,肇庆
封开县市场监督管理局,1170546,河南市场监督管理所二级主办以下,11705462558005 ,从事会计、财务管理相关工作,行政执法类职位,1,本科以上,学士以上,"经济学(A02),管理科学与工程(A1201),工商管理(A1202)","经济学类(B0201),财政学类(B0202),金融学类(B0203),工商管理类(B1202)",,否,应届毕业生,,肇庆
封开县市场监督管理局,1170546,河南市场监督管理所二级主办以下,11705462558006 ,从事价格监管等监督管理工作,行政执法类职位,1,本科以上,学士以上,"会计学(A120201),企业管理（含：财务管理、市场营销、人力资源管理）(A120202),工商管理硕士（专业硕士）(A120205),会计硕士（专业硕士）(A120206)","工商管理(B120201),市场营销(B120202),会计学(B120203),财务管理(B120204)",,否,否,,肇庆
封开县市场监督管理局,1170546,江口市场监督管理所二级主办以下,11705462558007 ,从事市场监管综合执法工作,行政执法类职位,2,本科以上,学士以上,"法学(A0301),食品科学与工程(A0832)","法学类(B0301),食品科学与工程类(B0828)",,否,否,,肇庆
封开县市场监督管理局,1170546,江口市场监督管理所二级主办以下,11705462558008 ,从事市场监管综合执法工作,行政执法类职位,1,本科以上,学士以上,不限,不限,,否,否,,肇庆
封开县财政国库支付中心,1170553,二级主任科员以下,11705532557001 ,从事资金拨付审核、支付等相关工作,综合管理类职位,2,本科以上,学士以上,"财政学（含∶税收学）(A020203),金融硕士（专业硕士）(A020212),法学(A0301),计算机科学与技术(A0812),管理科学与工程(A1201)","财政学类(B0202),金融工程(B020302),法学类(B0301),计算机类(B0809),信息管理与信息系统(B120102),大数据管理与应用(B120107),工程审计(B120109)",,否,否,财政学（A020203），不包含税收学,肇庆
封开县财政国库支付中心,1170553,二级主任科员以下,11705532557002 ,从事资金拨付审核、支付等相关工作,综合管理类职位,1,研究生,硕士以上,"应用经济学(A0202),法学(A0301),计算机科学与技术(A0812),管理科学与工程(A1201)",,,否,应届毕业生,财政学（A020203），不包含税收学,肇庆
封开县财政票据管理中心,1170554,二级主任科员以下,11705542557001 ,从事票据管理及数字财政相关工作,综合管理类职位,1,本科以上,学士以上,"应用经济学(A0202),法学(A0301),计算机科学与技术(A0812),管理科学与工程(A1201)","财政学类(B0202),金融学类(B0203),法学类(B0301),计算机类(B0809),管理科学与工程类(B1201)",,否,应届毕业生,财政学（A020203），不包含税收学,肇庆
中共怀集县纪律检查委员会、怀集县监察委员会,1170561,第一派驻纪检监察组二级主任科员以下,11705612557001 ,从事监督检查、审查调查等工作,综合管理类职位,1,本科以上,学士以上,"经济学(A02),法学(A0301),政治学(A0302),社会学(A0303),公安学(A0306),统计学(A0714)","经济学(B02),纪检监察(B030108),政治学类(B0302),社会学(B030301),社会工作(B030302),公安学类(B0306),统计学类(B0711)",,否,否,中共党员,肇庆
中共怀集县纪律检查委员会、怀集县监察委员会,1170561,第五派驻纪检监察组二级主任科员以下,11705612557002 ,从事监督检查、审查调查等工作,综合管理类职位,1,本科以上,学士以上,"财政学（含∶税收学）(A020203),会计学(A120201),企业管理（含：财务管理、市场营销、人力资源管理）(A120202),会计硕士（专业硕士）(A120206)","财政学(B020201),会计学(B120203),财务管理(B120204),审计学(B120207)",,否,否,中共党员,肇庆
中共怀集县纪律检查委员会、怀集县监察委员会,1170561,第六派驻纪检监察组二级主任科员以下,11705612557003 ,从事监督检查、审查调查等工作,综合管理类职位,1,本科以上,学士以上,"经济学(A02),法学(A03),工商管理(A1202)","经济学(B020101),财政学(B020201),税收学(B020202),经济与金融(B020307),法学(B03),工商管理类(B1202)",,否,否,中共党员,肇庆
中共怀集县委统一战线工作部,1170565,办公室二级主任科员以下,11705652557001 ,从事基层党建、统战等工作,综合管理类职位,1,本科以上,学士以上,"民族学(A030401),新闻传播学(A0503),工学(A08),工商管理(A1202),公共管理(A1204)","民族学类(B0304),新闻学(B050301),电子信息工程(B080701),工商管理类(B1202),公共管理类(B1204)",,否,否,中共党员,肇庆
中共怀集县委机构编制委员会办公室,1170569,综合股二级主任科员以下,11705692557001 ,从事机构编制综合管理工作,综合管理类职位,1,本科以上,学士以上,"中国语言文学(A0501),电子科学与技术(A0809),计算机科学与技术(A0812),公共管理(A1204)","秘书学(B050107),电子信息工程(B080701),计算机类(B0809),公共事业管理(B120401),行政管理(B120402)",,否,否,中共党员,肇庆
怀集县财政局,1170585,怀集县票据管理中心二级主任科员以下,11705852557001 ,从事财政资金监管等工作,综合管理类职位,3,本科以上,学士以上,"财政学（含∶税收学）(A020203),会计学(A120201),企业管理（含：财务管理、市场营销、人力资源管理）(A120202),会计硕士（专业硕士）(A120206)","财政学(B020201),工程造价(B120105),会计学(B120203),财务管理(B120204),审计学(B120207)",,否,否,,肇庆
怀集县财政局,1170585,怀集县农村财务中心二级主任科员以下,11705852557002 ,从事财政资金监管等工作,综合管理类职位,3,本科以上,学士以上,"财政学（含∶税收学）(A020203),会计学(A120201),企业管理（含：财务管理、市场营销、人力资源管理）(A120202),会计硕士（专业硕士）(A120206)","财政学(B020201),会计学(B120203),财务管理(B120204),审计学(B120207)",,否,应届毕业生,,肇庆
怀集县民政局,1170586,社会救助股二级主任科员以下,11705862557001 ,从事社会救助工作,综合管理类职位,1,本科以上,学士以上,"社会学(A0303),理学(A07),计算机科学与技术(A0812),管理学(A12)","社会学类(B0303),统计学类(B0711),心理学类(B0712),数据科学与大数据技术(B080910),管理学(B12)",,否,应届毕业生,,肇庆
怀集县审计局,1170587,固定资产投资审计股二级主任科员以下,11705872557001 ,从事固定资产投资、工程等审计工作,综合管理类职位,1,本科以上,学士以上,"建筑学(A0813),土木工程(A0814),土木工程硕士（专业硕士）(A084401),工程管理硕士（专业硕士）(A120102)","建筑类(B0810),土木类(B0811),工程管理(B120103),工程造价(B120105),工程审计(B120109)",,否,否,,肇庆
怀集县统计局,1170588,工交贸易与能源统计股二级主任科员以下,11705882557001 ,从事统计调查、数据处理、分析等工作,综合管理类职位,1,本科以上,学士以上,"国民经济学(A020201),统计学（部分）(A020208),统计学(A0714),会计学(A120201),会计硕士（专业硕士）(A120206)","经济统计学(B020102),国民经济管理(B020103),统计学类(B0711),会计学(B120203),财务管理(B120204)",,否,否,,肇庆
怀集县教育局,1170589,计划财务股二级主任科员以下,11705892557001 ,从事财务审计工作,综合管理类职位,2,本科以上,学士以上,"经济学(A02),管理学(A12)","财政学(B020201),税收学(B020202),工程管理(B120103),工程造价(B120105),工程审计(B120109),会计学(B120203),财务管理(B120204),审计学(B120207),财务会计教育(B120213)",,否,应届毕业生,,肇庆
怀集县教育局,1170589,教育股二级主任科员以下,11705892557002 ,从事教育管理工作,综合管理类职位,2,本科以上,学士以上,"政治学(A0302),马克思主义理论(A0305),教育学(A0401),图书情报与档案管理(A1205)","政治学类(B0302),马克思主义理论类(B0305),教育学(B040101),科学教育(B040102),人文教育(B040103),教育技术学(B040104),学前教育(B040106),小学教育(B040107),图书情报与档案管理类(B1205)",,否,否,,肇庆
怀集县交通运输局,1170590,财务审计股二级主任科员以下,11705902557001 ,从事财务审计工作,综合管理类职位,1,本科以上,学士以上,"经济学(A02),管理学(A12)","财政学类(B0202),金融学类(B0203),工程造价(B120105),工程审计(B120109),会计学(B120203),财务管理(B120204)",,否,否,,肇庆
怀集县交通运输局,1170590,办公室二级主任科员以下,11705902557002 ,从事文秘、宣传、信息化等工作,综合管理类职位,1,本科以上,学士以上,"社会学(A0303),文学(A05),工学(A08),公共管理(A1204)","社会工作(B030302),新闻传播学类(B0503),计算机类(B0809),安全工程(B083001),公共事业管理(B120401)",,否,应届毕业生,,肇庆
怀集县交通运输局,1170590,综合执法管理股二级主办以下,11705902558001 ,从事交通运输执法案件审核、行政复议、应诉等工作,行政执法类职位,1,本科以上,学士以上,法学(A03),法学(B03),,否,否,通过法律职业资格考试,肇庆
怀集县交通运输局,1170590,执法一大队二级主办以下,11705902558002 ,"从事交通行政执法工作;需夜间一线执法,适合男性",行政执法类职位,2,本科以上,学士以上,"法学(A0301),工学(A08),管理学(A12)","法学类(B0301),数据科学与大数据技术(B080910),交通运输类(B0819),大数据管理与应用(B120107)",,否,否,,肇庆
怀集县自然资源局,1170591,冷坑自然资源管理所1名、桥头自然资源管理所1名、甘洒自然资源管理所1名二级主任科员以下,11705912557001 ,从事乡镇自然资源管理工作,综合管理类职位,3,本科以上,学士以上,"地理学(A0705),地质学(A0709),计算机科学与技术(A0812),测绘科学与技术(A0816),城乡规划学(A0833),土地资源管理(A120405)","地理科学类(B0705),地质学(B070901),计算机科学与技术(B080901),数据科学与大数据技术(B080910),城乡规划(B081002),测绘类(B0813),土地资源管理(B120404)",,否,否,,肇庆
怀集县自然资源局,1170591,连麦自然资源管理所1名、岗坪自然资源管理所1名二级主任科员以下,11705912557002 ,从事乡镇自然资源管理工作,综合管理类职位,2,本科以上,学士以上,"地理学(A0705),地质学(A0709),计算机科学与技术(A0812),测绘科学与技术(A0816),城乡规划学(A0833),土地资源管理(A120405)","地理科学类(B0705),地质学(B070901),计算机科学与技术(B080901),数据科学与大数据技术(B080910),城乡规划(B081002),测绘类(B0813),土地资源管理(B120404)",,否,应届毕业生,,肇庆
怀集县自然资源局,1170591,梁村自然资源管理所1名、洽水自然资源管理所1名、大岗自然资源管理所1名二级主任科员以下,11705912557003 ,从事乡镇自然资源管理工作,综合管理类职位,3,本科以上,学士以上,"地理学(A0705),地质学(A0709),计算机科学与技术(A0812),测绘科学与技术(A0816),城乡规划学(A0833),土地资源管理(A120405)","地理科学类(B0705),地质学(B070901),计算机科学与技术(B080901),数据科学与大数据技术(B080910),城乡规划(B081002),测绘类(B0813),土地资源管理(B120404)",,否,应届毕业生,,肇庆
怀集县文化广电旅游体育局,1170595,执法股二级主办以下,11705952558001 ,从事文化旅游体育市场执法、管理等工作,行政执法类职位,2,本科以上,学士以上,"法学(A03),工学(A08),工商管理(A1202),公共管理(A1204)","法学类(B0301),信息安全(B080904),数据科学与大数据技术(B080910),网络安全与执法(B083108),大数据管理与应用(B120107),工商管理类(B1202),公共管理类(B1204)",,否,应届毕业生,,肇庆
怀集县卫生健康局,1170599,基层卫生健康股二级主任科员以下,11705992557001 ,从事基层卫生健康服务体系建设、乡村医生管理等工作,综合管理类职位,1,本科以上,学士以上,"临床医学(A1002),公共卫生与预防医学(A1004),中医学(A1005),中西医结合(A1006)","临床医学(B100301),预防医学(B100701),中医学(B100801),中西医结合类(B1009)",,否,应届毕业生,,肇庆
怀集县卫生健康局,1170599,规划发展与信息化股（县爱国卫生运动委员会办公室）二级主任科员以下,11705992557002 ,从事卫生健康服务体系、信息化建设等工作,综合管理类职位,1,本科以上,学士以上,计算机科学与技术(A0812),"计算机科学与技术(B080901),软件工程(B080902),网络工程(B080903),信息安全(B080904),电子与计算机工程(B080909),数据科学与大数据技术(B080910)",,否,否,,肇庆
怀集县农业农村局,1170600,农村改革与合作经济指导股二级主任科员以下,11706002557001 ,从事农村改革、合作经济指导等工作,综合管理类职位,1,本科以上,学士以上,"测绘科学与技术(A0816),地质资源与地质工程(A0818),测绘工程硕士（专业硕士）(A084204)","测绘工程(B081301),地理国情监测(B081304),地理空间信息工程(B081305),资源勘查工程(B081503)",,否,否,,肇庆
怀集县农业农村局,1170600,农田建设管理股二级主任科员以下,11706002557002 ,从事农田建设管理等工作,综合管理类职位,1,本科以上,学士以上,"农业工程(A0828),农业工程与信息技术(A0907)","农业工程(B082401),农业机械化及其自动化(B082402),农业电气化(B082403),农业建筑环境与能源工程(B082404),农业水利工程(B082405),农业智能装备工程(B082407)",,否,否,,肇庆
怀集县林业局,1170601,森林资源管理股（行政审批股）二级主任科员以下,11706012557001 ,从事森林资源管理工作,综合管理类职位,1,本科以上,学士以上,"工学(A08),林学(A0912)","风景园林(B081003),环境科学与工程类(B0826),林学(B090501),园林(B090502),森林保护(B090503)",,否,否,,肇庆
怀集县林业局,1170601,财务审计股二级主任科员以下,11706012557002 ,从事财务审计工作,综合管理类职位,1,本科以上,学士以上,"经济学(A02),统计学(A0714),管理学(A12)","经济学类(B0201),金融学(B020301),统计学类(B0711),会计学(B120203),财务管理(B120204),审计学(B120207)",,否,应届毕业生,,肇庆
怀集县水利局,1170602,水利工程建设管理股二级主任科员以下,11706022557001 ,从事水利工程巡查监测、运行管理等工作,综合管理类职位,1,本科以上,学士以上,"水利工程(A0815),土木水利(A0844),工程管理硕士（专业硕士）(A120102)","给排水科学与工程(B081103),土木、水利与海洋工程(B081109),水利类(B0812),农业水利工程(B082405),工程管理(B120103)",,否,否,,肇庆
怀集县工业和信息化局,1170608,信息化与无线电管理股二级主任科员以下,11706082557001 ,从事信息化与无线电管理工作,综合管理类职位,2,本科以上,学士以上,"经济学(A02),工学(A08),管理学(A12)","经济学(B020101),精算学(B020308),信息工程(B080706),计算机类(B0809),管理科学与工程类(B1201),物流管理(B120601)",,否,应届毕业生,,肇庆
怀集县工业和信息化局,1170608,经济运行股二级主任科员以下,11706082557002 ,从事经济运行监测、企业服务等工作,综合管理类职位,1,本科以上,学士以上,"经济学(A02),工学(A08),工商管理(A1202)","金融学(B020301),经济与贸易类(B0204),能源与动力工程(B080501),计算机科学与技术(B080901),工商管理类(B1202)",,否,否,,肇庆
怀集县城市管理和综合执法局,1170614,市政设施管理股二级主办以下,11706142558001 ,从事市政设施管理工作,行政执法类职位,1,本科以上,学士以上,"工学(A08),管理科学与工程(A1201)","城乡规划(B081002),土木类(B0811),工程管理(B120103),工程造价(B120105)",,否,否,,肇庆
怀集县城市管理和综合执法局,1170614,执法大队二级主办以下,11706142558002 ,从事城市管理综合执法工作,行政执法类职位,1,本科以上,学士以上,法学(A03),法学(B03),,否,应届毕业生,,肇庆
怀集县城市管理和综合执法局,1170614,公用事业管理股二级主办以下,11706142558003 ,从事公用事业管理工作,行政执法类职位,1,本科以上,学士以上,"工学(A08),公共管理(A1204)","电气类(B0806),风景园林(B081003),环境科学与工程(B082601),城市管理(B120405)",,否,否,,肇庆
怀集县市场监督管理局,1170617,城南市场监督管理所二级主办以下,11706172558001 ,"从事市场监督执法工作;需夜间一线执法,适合男性",行政执法类职位,3,本科以上,学士以上,"公安学(A0306),工学(A08),流行病与卫生统计学(A100401),工商管理(A1202),公共管理(A1204)","侦查学(B030602),电气类(B0806),食品质量与安全(B082802),预防医学(B100701),会计学(B120203),公共管理类(B1204)",,否,否,,肇庆
怀集县市场监督管理局,1170617,冷坑市场监督管理所二级主办以下,11706172558002 ,"从事市场监督执法工作;需夜间一线执法,适合男性",行政执法类职位,3,本科以上,学士以上,"应用经济学(A0202),法学(A0301),工学(A08),药学(A1007)","金融学(B020301),知识产权(B030102),仪器类(B0803),网络工程(B080903),药学类(B1010)",,否,应届毕业生,,肇庆
怀集县市场监督管理局,1170617,梁村市场监督管理所二级主办以下,11706172558003 ,"从事市场监督执法工作;需夜间一线执法,适合男性",行政执法类职位,3,本科以上,学士以上,"法学(A0301),新闻传播学(A0503),工学(A08),药剂学(A100702),工商管理(A1202)","知识产权(B030102),新闻传播学类(B0503),电子信息工程(B080701),食品科学与工程类(B0828),药学(B101001),会计学(B120203)",,否,应届毕业生,,肇庆
怀集县市场监督管理局,1170617,诗洞市场监督管理所2名、连麦市场监督管理所1名二级主办以下,11706172558004 ,"从事市场监督执法工作;需夜间一线执法,适合男性",行政执法类职位,3,本科以上,学士以上,"法学(A0301),公安学(A0306),工学(A08),中西医结合基础(A100601),管理学(A12)","知识产权(B030102),公安情报学(B030610),电子信息类(B0807),数据科学与大数据技术(B080910),中西医结合类(B1009),工业工程类(B1207)",,否,否,,肇庆
怀集县市场监督管理局,1170617,怀城市场监督管理所1名、凤岗市场监督管理所1名、桥头市场监督管理所1名二级主办以下,11706172558005 ,"从事市场监督执法工作;需夜间一线执法,适合男性",行政执法类职位,3,本科以上,学士以上,"经济学(A02),新闻学(A050301),工学(A08),药学(A1007),工商管理(A1202)","数字经济(B020107),新闻学(B050301),计算机类(B0809),食品科学与工程类(B0828),药学(B101001),会计学(B120203)",,否,应届毕业生,,肇庆
怀集县粮食管理储备中心,1170621,调控保障股二级主任科员以下,11706212557001 ,从事粮食供求形势分析、粮食流通统计等工作,综合管理类职位,1,本科以上,学士以上,"经济学(A02),统计学(A0714),食品科学与工程(A0832),工商管理(A1202)","经济学(B02),统计学类(B0711),食品科学与工程类(B0828),工商管理类(B1202)",,否,应届毕业生,,肇庆
怀集县农业机械总站,1170622,农机监理股二级主任科员以下,11706222557001 ,从事农机安全生产、监理等工作,综合管理类职位,1,本科以上,学士以上,"机械工程(A0802),农业工程(A0828),农业工程与信息技术(A0907)","机械类(B0802),农业工程(B082401),农业机械化及其自动化(B082402),农业电气化(B082403),农业建筑环境与能源工程(B082404),农业水利工程(B082405),土地整治工程(B082406)",,否,否,,肇庆
中共四会市委党史研究室（四会市地方志编纂委员会办公室）,1170624,党史股一级科员,11706242557001 ,从事地方党史资料、党史专题、综合年鉴、地方志书等资料收集和编纂工作,综合管理类职位,1,本科,学士,,"财政学类(B0202),政治学类(B0302),马克思主义理论类(B0305),中国语言文学类(B0501),历史学(B06),自然保护与环境生态类(B0902),旅游管理类(B1209)",,否,否,中共党员,肇庆
四会市退役军人事务局,1170639,优抚安置和褒扬纪念股二级主任科员以下,11706392557001 ,从事军人军属、退役军人和其他优待对象优待抚恤及福利保障等工作,综合管理类职位,1,大专以上,不限,不限,不限,不限,否,否,面向“服务基层项目人员和退役大学生士兵”专门职位;录用后需在录用单位工作满5年,肇庆
四会市政务服务和数据管理局,1170643,数据要素股四级主任科员,11706432557001 ,从事数据治理共享应用和制度建设工作,综合管理类职位,1,研究生,硕士,"通信工程硕士（专业硕士）(A084002),计算机技术硕士（专业硕士）(A084004),软件工程硕士（专业硕士）(A084005),人工智能硕士（专业硕士）(A084010),大数据技术与工程硕士（专业硕士）(A084011),网络与信息安全硕士（专业硕士）(A084012)",,,否,应届毕业生,,肇庆
广宁县政务服务和数据管理局,1170645,数据管理股二级主任科员以下,11706452557001 ,从事数据管理工作,综合管理类职位,1,本科以上,学士以上,"计算机软件与理论(A081202),计算机应用技术(A081203)","计算机科学与技术(B080901),数据科学与大数据技术(B080910),信息管理与信息系统(B120102),大数据管理与应用(B120107)",,否,否,,肇庆
德庆县政务服务和数据管理局,1170650,办公室二级主任科员以下,11706502557001 ,从事公文写作、财务管理等工作,综合管理类职位,1,本科以上,学士以上,"中国语言文学(A0501),新闻传播学(A0503),计算机科学与技术(A0812),工商管理(A1202),公共管理(A1204)","中国语言文学类(B0501),新闻传播学类(B0503),计算机类(B0809),工商管理类(B1202),公共管理类(B1204)",,否,否,,肇庆
