广东省各级人民法院2025年考试录用公务员职位表,,,,,,,,,,,,,,,
招考单位,单位代码,招考职位,职位代码,职位简介,职位类型,录用人数,学历,学位,"研究生专业
名称及代码","本科专业
名称及代码","大专专业
名称及代码",是否要求2年以上基层工作经历,是否限应届毕业生报考,其他要求,考区
蕉岭县人民法院,3080006,审判执行业务庭五级法官助理,30800062548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
蕉岭县人民法院,3080006,综合办公室（司法警察大队）一级警员,30800062550001 ,从事庭审押解、值勤、保卫等工作,法院司法警察职位,1,本科以上,学士以上,"法学(A0301),公安学(A0306)","法学(B030101),司法警察学(B030106),治安学(B030601),公安管理学(B030612)",,否,否,男性,梅州
大埔县人民法院,3080007,审判执行部门五级法官助理,30800072548001 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,男性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,梅州
大埔县人民法院,3080007,审判执行部门五级法官助理,30800072548002 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,女性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,梅州
大埔县人民法院,3080007,审判执行部门五级法官助理,30800072548003 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,应届毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
大埔县人民法院,3080007,司法行政部门一级科员,30800072549001 ,从事财务管理等工作,法院司法行政职位,1,本科以上,学士以上,工商管理(A1202),"会计学(B120203),财务管理(B120204)",,否,否,,梅州
大埔县人民法院,3080007,司法行政部门一级科员,30800072549002 ,从事党建政务、文字材料等工作,法院司法行政职位,1,本科以上,学士以上,"马克思主义理论(A0305),中国语言文学(A0501)","马克思主义理论类(B0305),汉语言文学(B050101),汉语言(B050102)",,否,应届毕业生,,梅州
大埔县人民法院,3080007,综合办公室（司法警察大队）一级警员,30800072550001 ,从事保卫、值勤、协助庭审押解、审判执行等工作,法院司法警察职位,1,本科,学士,,"法学类(B0301),公安学类(B0306)",,否,否,男性,梅州
丰顺县人民法院,3080008,人民法庭四级法官助理以下,30800082548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,梅州
丰顺县人民法院,3080008,审判执行业务庭四级法官助理以下,30800082548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
丰顺县人民法院,3080008,审判执行业务庭四级法官助理以下,30800082548003 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
丰顺县人民法院,3080008,司法行政部门四级主任科员以下,30800082549001 ,从事文字材料写作、档案管理等综合行政事务工作,法院司法行政职位,1,本科以上,学士以上,"中国语言文学(A0501),工商管理(A1202),图书情报与档案管理(A1205)","中国语言文学类(B0501),工商管理类(B1202),图书情报与档案管理类(B1205)",,否,否,,梅州
五华县人民法院,3080009,审判执行业务庭四级法官助理,30800092548001 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,06法律类,,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
五华县人民法院,3080009,审判执行业务庭四级法官助理,30800092548002 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,06法律类,,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
五华县人民法院,3080009,审判执行业务庭五级法官助理,30800092548003 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,2025届高校毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
五华县人民法院,3080009,审判执行业务庭五级法官助理,30800092548004 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,2025届高校毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,梅州
五华县人民法院,3080009,审判执行业务庭五级法官助理,30800092548005 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,2025届高校毕业生,通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,梅州
五华县人民法院,3080009,综合办公室一级科员,30800092549001 ,从事网络安全、信息化建设等工作,法院司法行政职位,1,本科,学士,,"计算机科学与技术(B080901),软件工程(B080902)",,否,否,,梅州
五华县人民法院,3080009,司法警察大队一级警员,30800092550001 ,从事执勤、押解、安全保卫等工作,法院司法警察职位,1,本科,学士,,"法学类(B0301),公安学类(B0306)",,否,否,男性,梅州
惠州市中级人民法院,3090001,司法行政部门一级科员,30900012549001 ,从事司法行政后勤工作,法院司法行政职位,1,本科,学士,,社会学类(B0303),,否,应届毕业生,,惠州
惠州市中级人民法院,3090001,司法警察支队二级警长以下,30900012550001 ,从事押解、值庭、安全保卫等工作,法院司法警察职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,男性,惠州
惠州市惠城区人民法院,3090002,审判执行部门二级法官助理以下,30900022548001 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),国际法学（含：国际公法、国际私法、国际经济法）(A030109)",,,否,2025届高校毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",惠州
惠州市惠城区人民法院,3090002,审判执行部门二级法官助理以下,30900022548002 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),国际法学（含：国际公法、国际私法、国际经济法）(A030109)",,,否,2025届高校毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",惠州
惠州市惠城区人民法院,3090002,审判执行部门二级法官助理以下,30900022548003 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),环境与资源保护法学(A030108)",,,否,2025届高校毕业生,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",惠州
惠州市惠城区人民法院,3090002,仲恺高新技术产业开发区人民法庭四级法官助理,30900022548004 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士,法学(A0301),,,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",惠州
惠州市惠城区人民法院,3090002,政治部（督察室）一级科员,30900022549001 ,从事党务、组织人事、文字综合等相关工作,法院司法行政职位,1,本科,学士,,"哲学(B01),马克思主义理论类(B0305)",,否,应届毕业生,,惠州
惠州市惠城区人民法院,3090002,综合办公室四级主任科员,30900022549002 ,从事网络技术、信息化等相关工作,法院司法行政职位,1,研究生,硕士,计算机科学与技术(A0812),,,否,应届毕业生,,惠州
惠州市惠城区人民法院,3090002,综合办公室一级科员,30900022549003 ,从事财务会计、工作经费管理等相关工作,法院司法行政职位,1,本科,学士,,"法学类(B0301),会计学(B120203),财务管理(B120204),审计学(B120207)",,否,应届毕业生,,惠州
惠州市惠阳区人民法院,3090003,审判庭五级法官助理,30900032548001 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,2025届高校毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠州市惠阳区人民法院,3090003,司法警察大队一级警员,30900032550001 ,从事司法警察工作,法院司法警察职位,1,本科,学士,,公安学类(B0306),,否,否,男性,惠州
惠东县人民法院,3090004,内设机构五级法官助理,30900042548001 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,06法律类,,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠东县人民法院,3090004,内设机构五级法官助理,30900042548002 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,06法律类,,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠东县人民法院,3090004,内设机构五级法官助理,30900042548003 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,06法律类,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠东县人民法院,3090004,内设机构五级法官助理,30900042548004 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,06法律类,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠东县人民法院,3090004,内设机构五级法官助理,30900042548005 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,06法律类,,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
博罗县人民法院,3090005,人民法庭五级法官助理,30900052548001 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
博罗县人民法院,3090005,人民法庭五级法官助理,30900052548002 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
博罗县人民法院,3090005,人民法庭五级法官助理,30900052548003 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
博罗县人民法院,3090005,人民法庭五级法官助理,30900052548004 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
博罗县人民法院,3090005,立案庭（诉讼服务中心）一级科员,30900052549001 ,从事诉前调解、信访等工作,法院司法行政职位,2,本科,学士,,"社会学(B030301),社会工作(B030302),人类学(B030303),社会政策(B030307)",,否,应届毕业生,,惠州
龙门县人民法院,3090006,审判业务庭五级法官助理,30900062548001 ,从事审判辅助相关工作,法院法官助理职位,2,本科,学士,,法学类(B0301),,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
龙门县人民法院,3090006,审判业务庭五级法官助理,30900062548002 ,从事审判辅助相关工作,法院法官助理职位,2,本科,学士,,法学类(B0301),,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
龙门县人民法院,3090006,审判业务庭五级法官助理,30900062548003 ,从事审判辅助相关工作,法院法官助理职位,1,本科,学士,,"法学(B030101),知识产权(B030102)",,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
龙门县人民法院,3090006,综合办公室（司法警察大队）一级警员,30900062550001 ,从事押解、维护审判秩序、配合实施执行措施、法庭安全保卫等工作,法院司法警察职位,1,本科,学士,,"法学类(B0301),公安学类(B0306)",,否,否,男性,惠州
惠州市大亚湾经济技术开发区人民法院,3090007,立案庭（诉讼服务中心）五级法官助理,30900072548001 ,从事审判辅助和信访工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
惠州市大亚湾经济技术开发区人民法院,3090007,立案庭（诉讼服务中心）五级法官助理,30900072548002 ,从事审判辅助和信访工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,惠州
汕尾市中级人民法院,3100001,审判业务庭五级法官助理,31000012548001 ,从事审判辅助工作,法院法官助理职位,2,本科,学士,,"法学(B030101),知识产权(B030102)",,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
汕尾市中级人民法院,3100001,司法警察支队一级警员,31000012550001 ,从事司法警务工作,法院司法警察职位,1,本科,学士,,"司法警察学(B030106),公安学类(B0306)",,否,否,男性,汕尾
汕尾市城区人民法院,3100002,民事审判庭五级法官助理,31000022548001 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
海丰县人民法院,3100003,审判业务庭五级法官助理,31000032548001 ,从事审判辅助工作,法院法官助理职位,2,本科,学士,,法学类(B0301),,否,应届毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
海丰县人民法院,3100003,审判业务庭五级法官助理,31000032548002 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,汕尾
陆丰市人民法院,3100004,综合审判庭五级法官助理,31000042548001 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,2025届高校毕业生,男性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,汕尾
陆丰市人民法院,3100004,综合审判庭五级法官助理,31000042548002 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,2025届高校毕业生,女性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,汕尾
陆丰市人民法院,3100004,执行局五级法官助理,31000042548003 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,否,男性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,汕尾
陆丰市人民法院,3100004,执行局五级法官助理,31000042548004 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,否,女性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,汕尾
陆河县人民法院,3100005,政治部（督察室）一级科员,31000052549001 ,从事党务、人事、公文写作工作,法院司法行政职位,1,本科,学士,,中国语言文学类(B0501),,否,应届毕业生,男性;中共党员,汕尾
陆河县人民法院,3100005,政治部（督察室）一级科员,31000052549002 ,从事党务、人事、公文写作工作,法院司法行政职位,1,本科,学士,,中国语言文学类(B0501),,否,应届毕业生,女性;中共党员,汕尾
东莞市中级人民法院,3110001,司法警察支队四级警长以下,31100012550001 ,从事押解、送达、执行辅助、安保等工作,法院司法警察职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102),司法警察学(B030106)",,否,应届毕业生,男性,东莞
东莞市中级人民法院,3110001,司法警察支队一级警员,31100012550002 ,从事押解、送达、执行辅助、安保等工作,法院司法警察职位,1,本科,学士,,"治安学(B030601),侦查学(B030602),警卫学(B030609),警务指挥与战术(B030615),公安政治工作(B030619)",,否,否,男性,东莞
东莞市第一人民法院,3110002,机关五级法官助理,31100022548001 ,从事审判执行辅助工作,法院法官助理职位,2,本科以上,学士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106)",法学(B030101),,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第一人民法院,3110002,机关五级法官助理,31100022548002 ,从事审判执行辅助工作,法院法官助理职位,2,本科以上,学士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106)",法学(B030101),,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第一人民法院,3110002,机关五级法官助理,31100022548003 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,"宪法学与行政法学(A030103),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106)",法学(B030101),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第一人民法院,3110002,机关五级法官助理,31100022548004 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,"宪法学与行政法学(A030103),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106)",法学(B030101),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第一人民法院,3110002,机关五级法官助理,31100022548005 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106)",法学(B030101),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第一人民法院,3110002,机关五级法官助理,31100022548006 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106)",法学(B030101),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第二人民法院,3110003,机关五级法官助理,31100032548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106)",法学(B030101),,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第二人民法院,3110003,机关五级法官助理,31100032548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106)",法学(B030101),,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第二人民法院,3110003,机关五级法官助理,31100032548003 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,"刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106)",法学(B030101),,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第三人民法院,3110004,机关四级法官助理以下,31100042548001 ,从事审判辅助工作,法院法官助理职位,3,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第三人民法院,3110004,机关四级法官助理以下,31100042548002 ,从事审判辅助工作,法院法官助理职位,3,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
东莞市第三人民法院,3110004,机关五级法官助理,31100042548003 ,从事审判辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,2025届高校毕业生,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",东莞
中山市中级人民法院,3120001,审判执行部门五级法官助理,31200012548001 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102),国际经贸规则(B030105)",,否,应届毕业生,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市中级人民法院,3120001,审判执行部门五级法官助理,31200012548002 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102),国际经贸规则(B030105)",,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市中级人民法院,3120001,审判执行部门五级法官助理,31200012548003 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102),国际经贸规则(B030105)",,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市第一人民法院,3120002,审判执行部门五级法官助理,31200022548001 ,从事审判、执行辅助性工作,法院法官助理职位,2,本科以上,学士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107),环境与资源保护法学(A030108),国际法学（含：国际公法、国际私法、国际经济法）(A030109),法律（法学）(A030112)","法学(B030101),知识产权(B030102)",,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市第一人民法院,3120002,审判执行部门五级法官助理,31200022548002 ,从事审判、执行辅助性工作,法院法官助理职位,2,本科以上,学士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107),环境与资源保护法学(A030108),国际法学（含：国际公法、国际私法、国际经济法）(A030109),法律（法学）(A030112)","法学(B030101),知识产权(B030102)",,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市第一人民法院,3120002,审判执行部门五级法官助理,31200022548003 ,从事审判、执行辅助性工作,法院法官助理职位,3,本科以上,学士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107),环境与资源保护法学(A030108),国际法学（含：国际公法、国际私法、国际经济法）(A030109),法律（法学）(A030112)","法学(B030101),知识产权(B030102)",,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市第一人民法院,3120002,审判执行部门五级法官助理,31200022548004 ,从事审判、执行辅助性工作,法院法官助理职位,3,本科以上,学士以上,"宪法学与行政法学(A030103),刑法学(A030104),民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107),环境与资源保护法学(A030108),国际法学（含：国际公法、国际私法、国际经济法）(A030109),法律（法学）(A030112)","法学(B030101),知识产权(B030102)",,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市第二人民法院,3120003,审判执行部门五级法官助理,31200032548001 ,从事审判执行辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市第二人民法院,3120003,审判执行部门五级法官助理,31200032548002 ,从事审判执行辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市第二人民法院,3120003,审判执行部门五级法官助理,31200032548003 ,从事审判执行辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,2025届高校毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
中山市第二人民法院,3120003,审判执行部门五级法官助理,31200032548004 ,从事审判执行辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,2025届高校毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",中山
江门市蓬江区人民法院,3130002,二级法官助理以下,31300022548001 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,应届毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,江门
江门市蓬江区人民法院,3130002,二级法官助理以下,31300022548002 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,2025届高校毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",江门
江门市蓬江区人民法院,3130002,二级法官助理以下,31300022548003 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,2025届高校毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",江门
江门市蓬江区人民法院,3130002,司法警察大队二级警长以下,31300022550001 ,从事押解、值庭、安全保卫等工作,法院司法警察职位,1,本科以上,学士以上,"法学(A0301),公安学(A0306)","法学(B030101),司法警察学(B030106),公安学类(B0306)",,否,应届毕业生,男性,江门
江门市江海区人民法院,3130003,四级法官助理以下,31300032548001 ,从事民事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",江门
江门市江海区人民法院,3130003,四级法官助理以下,31300032548002 ,从事刑事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,"刑法学(A030104),诉讼法学(A030106),法律（法学）(A030112)","法学(B030101),知识产权(B030102)",,否,应届毕业生,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",江门
江门市新会区人民法院,3130004,四级法官助理以下,31300042548001 ,从事审判辅助工作,法院法官助理职位,3,本科以上,学士以上,法学(A0301),法学(B030101),,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",江门
江门市新会区人民法院,3130004,四级法官助理以下,31300042548002 ,从事审判辅助工作,法院法官助理职位,3,本科以上,学士以上,法学(A0301),法学(B030101),,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",江门
台山市人民法院,3130005,四级法官助理以下,31300052548001 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,江门
台山市人民法院,3130005,四级法官助理以下,31300052548002 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,江门
台山市人民法院,3130005,四级主任科员以下,31300052549001 ,从事组织人事、机关党建等相关工作,法院司法行政职位,2,本科以上,学士以上,"政治学(A0302),马克思主义理论(A0305),新闻传播学(A0503)","政治学类(B0302),马克思主义理论类(B0305),新闻传播学类(B0503)",,否,应届毕业生,中共党员,江门
开平市人民法院,3130006,四级法官助理以下,31300062548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,江门
开平市人民法院,3130006,四级法官助理以下,31300062548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,江门
开平市人民法院,3130006,四级法官助理以下,31300062548003 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,江门
开平市人民法院,3130006,四级警长以下,31300062550001 ,从事押解、法庭安全保卫等工作,法院司法警察职位,2,本科以上,学士以上,"法学(A0301),公安学(A0306)","法学类(B0301),公安学类(B0306)",,否,应届毕业生,男性,江门
恩平市人民法院,3130007,四级法官助理以下,31300072548001 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,法学(A0301),,,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,江门
